artist,song_title,lyrics,mood
Ebru Gündeş,Çingenem,"2 ContributorsÇingenem Lyrics

Kapkara gözlerle, yaktın sineden
Aşkınla tutuşup, yandım Çingene'm
Ruhumu koparıp, aldın bedenden
Uğruna sararıp, soldum Çingene'm
Karanlık gecede, ateşin başında
Takınır zilleri, oynar Çingene'm
Savurur saçlarını, esen rüzgarla
Bir deli sevdaya, salar Çingene'm

Çingene'm, Çingene'm
Kara gözlü çingenem
Aşkınla tutuşup, yandım Çingene'm
Çingene'm, Çingene'm
Kara gözlü Çingene'm
Uğruna sararıp soldum Çingene'm

Kapkara gözlerle, yaktın sinеden
Aşkınla tutuşup, yandım Çingene'm
Ruhumu koparıp, aldın bеdenden
Uğruna sararıp, soldum Çingene'm
Karanlık gecede, ateşin başında
Takınır zilleri, oynar Çingene'm
Savurur saçlarını, esen rüzgarla
Bir deli sevdaya, salar Çingene'm

Çingene'm, Çingene'm
Kara gözlü Çingene'm
Aşkınla tutuşup, yandım Çingene'm
Çingene'm, Çingene'm
Kara gözlü Çingene'm
Uğruna sararıp soldum Çingene'm
Çingene'm, Çingene'm
Kara gözlü Çingene'm
Aşkınla tutuşup, yandım Çingene'm
Çingene'm, Çingene'm
Kara gözlü Çingene'm
Uğruna sararıp soldum Çingene'm
Çingene'm, Çingene'm
Kara gözlü Çingene'm
Aşkınla tutuşup, yandım Çingene'm
Çingene'm, Çingene'm
Kara gözlü Çingene'm
Uğruna sararıp soldum Çingene'm",mutlu
Ferhat Göçer,Unutmuş Çoktan,"1 ContributorUnutmuş Çoktan Lyrics

Tek yönüm sendin izini kaybettim
Bi' iz, bi' yön olmadan düştüm yollara
Bir sağa çarptım, bir sola çarptım
Savruldukça savruldum hep çıkmazlara
Çınladıkça adın kulağımı kapattım
Bi' son veremedim içimdeki tiz çığlıklara
Hep sendeydi aklım, bedeni aldattım
Savruldukça savruldum koldan kollara
Bakmadı gitti dönmedi bile arkasına
Eğdim boynumu çaresizce galip gelen gururuma, of

Duydum ellere yarmış, yerini yeller almış çoktan
Bense kendimi salmış, yüreğini yaralar sarmış yoktan
Bi' kızı bi' oğlu varmış, kendi hayatına dalmış
En acısı da beni hatırlamamış unutmuş çoktan
Duydum ellere yarmış, yerini yeller almış çoktan
Bense kendimi salmış, yüreğini yaralar sarmış yoktan
Bi' kızı bi' oğlu varmış, kendi hayatına dalmış
En acısı da beni hatırlamamış unutmuş çoktan

Tek yönüm sendin izini kaybettim
Bi' iz, bi' yön olmadan düştüm yollara
Bir sağa çarptım, bir sola çarptım
Savruldukça savruldum hep çıkmazlara
Çınladıkça adın kulağımı kapattım
Bi' son veremedim içimdeki tiz çığlıklara
Hep sendeydi aklım, bedeni aldattım
Savruldukça savruldum koldan kollara
Bakmadı gitti dönmedi bile arkasına
Eğdim boynumu çaresizce galip gelen gururuma, of

Duydum ellere yarmış, yerini yeller almış çoktan
Bense kendimi salmış, yüreğini yaralar sarmış yoktan
Bi' kızı bi' oğlu varmış, kendi hayatına dalmış
En acısı da beni hatırlamamış unutmuş çoktan
Duydum ellere yarmış, yerini yeller almış çoktan
Bense kendimi salmış, yüreğini yaralar sarmış yoktan
Bi' kızı bi' oğlu varmış, kendi hayatına dalmış
En acısı da beni hatırlamamış unutmuş çoktan",mutlu
Murat Dalkılıç,Lüzumsuz Savaş,"2 ContributorsLüzumsuz Savaş Lyrics

Kendimize lüzumsuz bir savaş yarattık
Hâliyle sağ salim çıkamadık
Deli ruh hâli bazen iyi gelir ama biz çok abarttık
Yolumuzun üstündeki kötü yükleri hep sırtımıza çıkardık
Aldığımız hasarları ziyansız saydık

Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu (O-oh)

(O-o-o-oh, o-o-o-oh)
(O-o-o-oh, o-o-o-oh)

Kendimize lüzumsuz bir savaş yarattık
Hâliyle sağ salim çıkamadık
Deli ruh hâli bazen iyi gelir ama biz çok abarttık
Yolumuzun üstündeki kötü yükleri hep sırtımıza çıkardık
Aldığımız hasarları ziyansız saydık

Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu (O-oh)

(O-o-o-oh, o-o-o-oh)
(O-o-o-oh, o-o-o-oh)

Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu
Zor gibi gelmedi oyundu bize tabii
Demlenmedi ki ruhumuzun feri
Büyümeyecektik, itiraf et hadi (İtiraf et hadi)
Tek iyi olduğumuz sevişmeler de bitti
Yok oldu tutku ve ten uyumu
Sahte hikâyenin sahte hazin sonu",mutlu
Rafet El Roman,Sevgilim,"1 ContributorHoşçakal Sevgilim Lyrics
Hoşçakal sevgilim
Bu veda çok acı
Kimseye boyun eğme, cesur ol
Böyle saf, böyle temiz
Olduğun gibi kal
Unutma, değişmeyen sadık kalır

Kadınımı hüzünlü
Gözü yaşlı, bir başına
Bırakmaya ne gönlüm, ne gücüm var
Mesafeler, ne de yıllar
Ne kara kış, ne de savaş
Sevgimize engel olur
Hoşçakal, sevgilim

Hoşçakal sevgilim
Gözlerin ne güzel
Hadi gül son defa, göreyim
Unutma, ayrılık
Ağlamak, yalnızlık
Özlemek, kavuşmak aşka dahil

Kadınımı hüzünlü
Gözü yaşlı, bir başına
Bırakmaya ne gönlüm, ne gücüm var
Mesafeler, ne dе yıllar
Ne kara kış, ne de savaş
Sеvgimize engel olur
Hoşçakal, sevgilim

Kadınımı hüzünlü
Gözü yaşlı, bir başına
Bırakmaya ne gönlüm, ne gücüm var
Mesafeler, ne de yıllar
Ne kara kış, ne de savaş
Sevgimize engel olur
Hoşçakal, sevgilim",mutlu
Özgün,İstiklal,"2 Contributorsİstiklal LyricsŞarkı Sözü
Tam yılın aşk aylarında
İstiklal barlarında her gece coşarken
Tüm sıkı dostlar yanımda
Boş kadehler masamda dolarken, taşarken
Onu gördüm karşımda
Bir edepsiz merhaba
Geldi ve ansızın oturdu inadına
Bir offf çekip Allah dedim
Böylesini ben hiç görmedim
Diğerleri sadece sevebilir ama
Bense uğruna ölebilirim
Bir ahh çekip dünya dedim
Bu gece bana dar mı? Her yern
Gözlerime baksan inanacaksan
Söyle rakı, rakı, rakı büyük",mutlu
İlyas Yalçıntaş,İncir,"5 Contributorsİncir LyricsBu tuzlu meltem mi böyle genzimi yakan
Yoksa dokundu mu sarf ettiğin o sözler
Çökerken sahile gece sinsi bir duman
Birer birer uçurumdan atlar hevesler
Olacak şey miydi şimdi senin yaptığın
Onca işin gücün üzerine birde bu
Geçmiyor boğazımdan inanır mısın
Sen yokken ne ekmek nede bir yudum su
İncirler olana kadar kalsaydın bari
Onlarca sözden birini tutsaydın bari
Beni böyle habersizce alıp giderken
Bavuluna kalbimi de atsaydın bari",mutlu
Manuş Baba,İki Gözümün Çiçeği,"2 Contributorsİki Gözümün Çiçeği LyricsBir de bakmışsın ki ben gelmişim..
Böyle dilim susar da, elim, elim dokunmaz olursa eğer
Bil ki varmışım yani..
Yüreğim sakınır, gözüm seğirir
Olur da, olur da susmuşsam yani
Giyindiğin çiçeklerinin ardı da teninse
Ve en karasındaysa gün
Bil ki kavuşmuşum yani..
O mağrur gözlerinden öperim, sarılırım
İki gözümün çiçeği
Gözünü seveyim, iyi bak kendine
Hasretle
Selam ederim
Arada bin yol bin hasret
Gözlerim gözlerine hasret
Tenin tenime uzak şimdi
Bilemem ki nasılsın şimdi
Canım ciğerim bilirim zordur
Asma yüzünü gülünü soldur
Nasıl anlatsam derdim sana
Bir bilsen nasıl vurgunum sana
Yazmandan dökülen saçlarına
Gözlerindeki elaya
Kurban olayım gözyaşına
Atma beni kor ataşına

Akşamdan akşama zor geçer
Bilmem bu hasret nasıl biter
Ben beklerim yollarını
Pervane ömrüm seni bekler
Belki, belki çok uzaklardasın
Lakin bi' o kadar da
Yakınlardasın asıl
Yüreğimdesin derindesin yani..
Böyle güz vakti çiçeğe durmaya endişeli
Ince bir gül dalısın en derinde..
Penceremdeki vapurun yazması kara
Senin hasretinse içimde ömürlük yara..
Benim cânım, ciğerim..
Iki gözümün çiçeği..
Nasıl diyeyim sana..
Bi’ o kadar
O kadar işte
O kadar...
Yazmandan dökülen saçlarına
Gözlerindeki elaya
Kurban olayım gözyaşına
Atma beni kor ataşına
Akşamdan akşama zor geçer
Bilmem bu hasret beni deli eder
Ben beklerim yollarını
Pervane ömrüm seni bekler",mutlu
Sefo,Toz Duman,"8 Contributorstoz duman Lyrics

Senin aşkın toz duman, toz duman, toz duman
Ner'den baksan korkutan, solduran, donduran bir şey
Senin aşkın toz duman, toz duman, toz duman
Ben yanacağım sonsuza kadar

Sandım seni, yanımda yokken, hiç hesapta yokken
Duydum çok sahte sözler ve fesatlı gözler, farklı gözler
Kaldırmam, yıktılar ya, kaldı yerde, kaldıramam
Herkes kaçtı, dil tutuldu, sen kazandın, ben kazanmam
En son trendi, durduramam, olduğum yerde kaldım anla
Onlar haklı bir gramla, bir sınav, bu bir travma

Senin aşkın toz duman, toz duman, toz duman
Ner'den baksan korkutan, solduran, donduran bir şey
Senin aşkın toz duman, toz duman, toz duman
Ben yanacağım sonsuza kadar

Birden, birden bire, karşımda seni görsem, görsem
Sana körsem, körsem
Dilden, dilden dile anlatsam, benim olsan, olsan
Sana doysam, doysam
Onu bıraktığım, dağıttığımda gel benim ol
Canımı yaktın abarttın her yerim o
Hep o tuzaklı yoldan giderim
Bi kokunu bakışını bulurum diye

Senin aşkın toz duman, toz duman, toz duman
Ner'den baksan korkutan, solduran, donduran bir şey
Senin aşkın toz duman, toz duman, toz duman
Ben yanacağım sonsuza kadar",mutlu
Zara,Yaralım,"1 ContributorTez gel yarim LyricsSen gideli buradan kuşlar uçmaz oldu
Gittin de gelmedin, güller açmaz oldu
Gidipte gelmedin
Güller açmaz oldu
Tez gel yarim tez gel kurbanın olam
Gözüm bulutlarda hep seni arar oldu
Tez gel yarim tez gel kurbanın olam
Gözüm bulutlarda hep seni arar oldu
Yokluğun kor gibi gönlümü yakar durur
Kurudu gözyaşlarım içime akar durur
Kurudu gözyaşlarım
İçime akar durur
Tez gel yarim tez gel kurbanın olam
Gözüm bulutlarda hep seni arar oldu
Tez gel yarim tez gel kurbanın olam
Gözüm bulutlarda hep seni arar oldu",mutlu
Uzi,Caney,"5 ContributorsCaney Lyrics

(Ey, Chahid)
Yeah

Yaktım, kafayı yaktım tertemiz
Baktım geçmişe, şimdi ner'deyiz?
Başlangıç değil, biten yerdeyiz
Biz ""Görüşürüz"" değil, ""Dikkat et"" deriz
Madem en başından beri bahanen hazırdı neden yapmadın?
Bazen dostumdun, bazen ailem gibiydin canımdan yakın
Bu âlem şahit, dünya yansa da ""Dön"" diyemem
İstersin, ben önleyemem, bunu sana yazdığımı da söyleyemem
Valla üzgünüm, bi' tanem, ben süslü cümleler söyleyemem
Bilirsin, serseriler bekliyo'ken kendi katilime ""Geri dön"" diyemem
Geçti zaman

(Attığın adımda izin var)
Sahiden ner'desin, cane? (Ben savaşıyorum kansızlarla)
(Baktığım aynada yüzün var)
Cidden sen ner'desin, cane?
(Bu canımda gözün var)
Ya da boş ver, böyle iyi, cane (Ya da boş ver, böyle iyi, cane)
(Ner'desin, cane?)
A-ama cidden ciğerim yane (Ama cidden ciğerim yane)
(Yüreğimde sızın var)
Sahiden ner'desin, cane? (Sahiden ner'desin, cane?)
(Hayatımda izin var)
Cidden sen ner'desin, cane? (Cidden sen ner'desin, cane?)
(Ner'desin, cane?)
Ya da boş ver, böyle iyi, cane (Ya da boş ver, böyle iyi, cane)

Attığım adımda izin var
Baktığım aynada yüzün var
E, bu canımda gözün var
Ner'desin, cane? (Sahiden ner'desin, cane?)
Yüreğimde sızın var (Cidden sen ner'desin, cane?)
Hayatımda izin var (Ya da boş ver, böyle iyi, cane)
Ner'desin cane? (Ama cidden ciğerim yane)
Ciğerim yane (Ey)

Sahiden ner'desin, cane? Ben savaşıyorum kansızlarla
Cidden sen ner'desin, cane? Kaldım, kurtar boşluklardan
Ya da boş ver, böyle iyi, cane, bıktım daha çok yüzsüzlerden
Ama cidden ciğerim yane, vuruldum sol yanımdan hep
Bıkmadın mı hiç sahtelikten, korkulardan, karakterinden?
Seni gördüm şeytanın göz bebeğinden, dönmem kinimi özlemediğimden
Ölsem sen'le başladığım yolu tek bitiririm, yine sana dönmem
Dünden razıyım, fark etmez, o yüzden artık değilsin gündem benim için

Attığım adımda izin var (Sahiden nerdesin, cane?)
Baktığım aynada yüzün var (Cidden sen ner'desin, cane?)
E, bu canımda gözün var (Ama cidden ciğerim yane)
Ner'desin cane? (Sahiden nerdesin, cane?)
Yüreğimde sızın var (Cidden sen ner'desin, cane?)
Hayatımda izin var (Ya da boş ver, böyle iyi, cane)
Ner'desin cane? (Ama cidden ciğerim yane)
Ciğerim yane (Ama cidden ciğerim yane)

Yüreğimde sızın var
Hayatımda izin var
Ner'desin, cane?
Ciğerim yane",mutlu
Kolpa,Son Nefesim,"3 ContributorsSon Nefesim Lyrics

Son sözü söylemek mi?
Sevdiğine ""Git"" demek mi zordur?
Bırak beni kendim giderim
Ardımdan ağlamasan da olur
İşe yarar mı bilmem, elimde eskitilmiş bi' gurur

Gün gibi ortada çıplak paramparça ömrüm
Ama sen hep hataları, içimde kalanları gördün
Söz verdim sana, çıktım hayatından, yürüdüm

Son bir kez gördüm
Dibimi, sonumu, mutsuzluğumu
Hangi birini yeneyim?
Dibi mi, sonu mu, mutsuzluğu mu?
Olan oldu, geri dönemem
Bir rüzgâr eser de ürperirsen
Sebebi son nefesim

Yenilgiyi hazmedip gururuma hapsedip gidiyorum
Yaralarım yarı açık, bendim zaten tek sanık biliyorum
Asaletimden mi bilmem, yoksa korkumdan mı susuyorum?

Gün gibi ortada çıplak paramparça ömrüm
Ama sеn hep hataları, içimde kalanları gördün
Söz verdim sana, çıktım hayatından, yürüdüm

Son bir kеz gördüm
Dibimi, sonumu, mutsuzluğumu
Hangi birini yeneyim?
Dibi mi, sonu mu, mutsuzluğu mu?
Olan oldu, geri dönemem
Bir rüzgâr eser de ürperirsen
Sebebi son nefesim

Söz verdim sana, çıktım hayatından, yürüdüm

Son bir kez gördüm
Dibimi, sonumu, mutsuzluğumu
Hangi birini yeneyim?
Dibi mi, sonu mu, mutsuzluğu mu?
Olan oldu, geri dönemem
Bir rüzgâr eser de ürperirsen
Sebebi son nefesim",mutlu
Seksendört,Ölürüm Hasretinle,"11 ContributorsÖlürüm Hasretinle Lyrics

Gördün mü bak? Bizden ötesi de varmış
Yaşananların hepsi meğer birer yalanmış

Kaderimde bu da mı vardı?
Sevdiğimi başkalarıyla göreceksem eğer kör olsun bu gözler
Görmeyeyim bir daha
Kaderimde bu da mı vardı?
Sevdiğimi başkalarıyla göreceksem eğer kör olsun bu gözler
Görmeyeyim bir daha

Yâr ellerin ner'de?
Ya beni de götür ya da gitme
Bilirsin, sensiz ben hiç yaşayamam ki
Ölürüm hasretinle
Yâr ellerin ner'de?
Ya beni de götür ya da gitme
Bilirsin, sensiz ben hiç yaşayamam ki
Ölürüm hasretinle, oh

Geceler uykusuz geçer oldu ömrümde
Anılar birer birer batırır hançeri kalbime

Kaderimde bu da mı vardı?
Sevdiğimi başkalarıyla göreceksem eğer kör olsun bu gözler
Görmeyeyim bir daha
Kaderimde bu da mı vardı?
Sevdiğimi başkalarıyla göreceksem eğer kör olsun bu gözler
Görmeyeyim bir daha

Yâr ellerin ner'de?
Ya beni de götür ya da gitme
Bilirsin, sensiz ben hiç yaşayamam ki
Ölürüm hasretinle
Yâr ellerin ner'de?
Ya beni de götür ya da gitme
Bilirsin, sensiz ben hiç yaşayamam ki
Ölürüm hasretinle

Yâr ellerin ner'de? (Of, of, of)
Ya beni de götür ya da gitme (Of)
Bilirsin, sensiz ben hiç yaşayamam ki
Ölürüm hasretinle

Yâr ellerin ner'de?
Ya beni de götür ya da gitme
Bilirsin, sensiz ben hiç yaşaya-",mutlu
Can Bonomo,Bana Bir Saz Verin,"3 ContributorsBana Bir Saz Verin Lyrics
[Yırtasım var, hafız, dünyayı ikiye
Ne İskender'in denizleri, ne Nuh'un Gemisi kalacak geriye]
Haydi, ha-ha-ha
Yalan oldular ama yalanlar söylediler

Ama sen beni sev bi, bak yine bulduğunda kaçarım ben
Kimlere kandın, alem yine batmış bak, çıkarım ben
Diner mi sandın? Ama kendini zorlama böyle
Kala kala kimlere kaldın? Hayat sana zormuş, çok zormuş, yandın
Aşık mı oldun? Ama korkma, geçiyor
Yaranı sarma, ziyan
Beni ne sandın? Bak, dünya dönüyor
Sevdim de yandım, dünya yalan

Bana bir saz verin, çalarım, atarım, tutarım keyfimden
Bana bir yaz verin, ısınır içim güneşinden
Bana bir naz yapan olur, ah, ölürüm ben aşkımdan
Bana bir caz yapan olur, ah, kızarım alev gibi ben

Ama kendini bul bi', şeytana kandıysan söyle
Kala kala kimlere kaldın? Mutluysan üzgün bakma böyle
Geçer mi sandın? Bana alem durmuş mu? Söyle
Yalan mı sandın? Delikanlı severse sever böyle

Aşık mı oldun? Ama korkma geçiyor
Yaranı sarma, ziyan
Beni ne sandın? Bak, dünya dönüyor
Sevdim de yandım, dünya yalan
Yalan

Bana bir saz verin, çalarım, atarım, tutarım keyfimden
Bana bir yaz verin, ısınır içim güneşinden
Bana bir naz yapan olur, ah, ölürüm ben aşkımdan
Bana bir caz yapan olur, ah, kızarım alev gibi ben
Bana bir saz verin, çalarım, atarım, tutarım keyfimden
Bana bir yaz verin, ısınır içim güneşinden
Bana bir naz yapan olur, ah, ölürüm ben aşkımdan
Bana bir caz yapan olur, ah, kızarım alev gibi ben",mutlu
Evdeki Saat,Uzunlar V2,"7 ContributorsUzunlar (V2) Lyrics

Hislerim yok bütün, ne bi' sevinç ne bi' hüzün
Gitgide iki yüzüm birbirine bulaşıyo'
Bana bi' bak yüz beşerim, dedi hayat ""Düzleşelim""
""Peki, tamam, yüzleşelim"" desem ne kadarı ulaşıyo'?

Uykusunda her biri, yorma sakın kendini
Anlatıp derdimizi onlara
Sen, ben, bi'kaç kişi bırakmışız bütün işi
Vurmuşuz kendimizi yollara

Uzunlar yanıyo' arabamızda
Bu ışık hepimize fazla, geceyi böler
Bilmem ne olabilir aramızda
Bu ışık ikimize fazla, arayı bozar
Uzunlar yanıyo' arabamızda
Bu ışık hepimize fazla, geceyi böler
Bilmem ne olabilir aramızda
Bu ışık ikimize fazla, arayı bozar


Kaderimin inceden nefesinin dokunuşu
Ederini bilmeden hevesimin yok oluşu
Hadi bugün pisleşelim, dedi hayat ""Yozlaşalım""
""Peki, tamam, uzlaşalım"" desem ne kadarı ulaşıyo'?

Uykusunda her biri, yorma sakın kendini
Anlatıp derdimizi onlara
Sen, ben, bi'kaç kişi bırakmışız bütün işi
Vurmuşuz kendimizi yollara

Uzunlar yanıyo' arabamızda
Bu ışık hepimize fazla, geceyi böler
Bilmem ne olabilir aramızda
Bu ışık ikimize fazla, arayı bozar
Uzunlar yanıyo' arabamızda
Bu ışık hepimize fazla, geceyi böler
Bilmem ne olabilir aramızda
Bu ışık ikimize fazla, arayı bozar",mutlu
Tuğçe Kandemir,Yelkovan,"2 ContributorsYelkovan Lyrics
Sorumsuz yelkovan tik tak, tik tak

Yıkadıkça geçmiyor, anıların izleri
Parçaladım peş peşe, söylediğin sözcükleri
Pembe değil bu rüya, göre göre gerçeği
Konu değil ayrılık bile bile seçmedim
Zaten yandı yüreğim
Hala niye severim
Pişman hiç değilim
Sebebi deeeee...

Sorumsuz yelkovan, saatler geçmiyor
Sokaklar yel kokan, aşıkları bekliyor
Nerede bende o talih? şunun ettiğine bak
Aşkın tarlasından ayrılık biçiyor
Yelkovan, saatler geçmiyor
Sokaklar yel kokan, aşıkları bekliyor
Nerede bende o talih? şunun ettiğine bak
Aşkın tarlasından ayrılık biçiyor

Yıkadıkça geçmiyor, anıların izleri
Parçaladım peş peşe, söylediğin sözcükleri
Pembe değil bu rüya, göre göre gerçeği
Konu değil ayrılık bile bile seçmedim
Zaten yandı yüreğim
Hala niye severim
Pişman hiç değilim
Sebebi deeee...

Sorumsuz yelkovan, saatler geçmiyor
Sokaklar yel kokan, aşıkları bekliyor
Nerede bende o talih? şunun ettiğine bak
Aşkın tarlasından ayrılık biçiyor
Yelkovan, saatler geçmiyor
Sokaklar yel kokan, aşıkları bekliyor
Nerede bende o talih? şunun ettiğine bak
Aşkın tarlasından ayrılık biçiyor

Sorumsuz yelkovan tik tak, tik tak",mutlu
Derya Uluğ,Nefes,"1 ContributorNefes Lyrics

Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin almazsam, nefessin, almazsam
Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin, almazsam, nefessin, almazsam

Yaz beni ömrüne, durma bi' dak'ka
Gel be ilaç gibi derde devayla
Çok değil oysa tek adım atsan
Yeter, yeter

Dur deseler dinlemem
Devam ederim bilirsin edеrim
Konu aşk değil o geçici
Sen nеfesini almazsam biterim

Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin almazsam, nefessin, almazsam
Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin, almazsam, nefessin, almazsam

Kaçı-kaçı-kaçıyorum yine istiladan
Kovalasana beni dört bi' yandan
Kırıldı kalmadı tek bi' parçam
Tek bi' parçam, tek bi' parçam
Karıştı kalbimi kurcala (Woah)
Düşüyorum sana tutsana (Okay)
Nefesim kesiliyo' çok fena
Çok fena, çok fena

Yine dur deseler dinlemem
Devam ederim bilirsin ederim
Konu aşk değil o geçici
Sen nefesini almazsam biterim

Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin almazsam, nefessin, almazsam
Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin, almazsam, nefessin, almazsam


(Nefessin, almazsam)
Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin almazsam, nefessin, almazsam
Nefessin, almazsam biterim
Nefessin, almazsam biterim
Nefessin, almazsam, nefessin, almazsam

Hah",mutlu
Serdar Ortaç,Poşet,"5 ContributorsPoşet Lyrics
Ben ne sana taparım, ne seni ararım, ne trip atarım
Sen ne beni oyala, ne omuz ovala, işime bakarım
Ben o nazı çekemem, günaha giremem, kötü söz edemem
Aşk bu, kızılötesi, yaralı müzesi, hareket edemem

Acılarım heveste, güneş açar aheste, bir kapalı kafesteyim
Topu topu bir deste, ara sıra bir besle; iki nota, bir besteyim
Seni çöpe atacağım, poşete yazık
Bi sigara yakacağım, ateşe yazık

Aşk gidene acımak mı?
Bu yükü taşımak mı?
Yarayı kaşımak mı?
Sor, iyisi çıkacak mı?
İçime akacak mı?
Ve güneş açacak mı?
Aşk gidene acımak mı?
Bu yükü taşımak mı?
Yarayı kaşımak mı?
Sor, iyisi çıkacak mı?
İçime akacak mı?
Ve güneş açacak mı?

Ben ne sana taparım, ne seni ararım, ne trip atarım
Sen ne beni oyala, ne omuz ovala, işime bakarım
Ben o nazı çekemem, günaha giremem, kötü söz edemem
Aşk bu, kızılötesi, yaralı müzesi, hareket edemem

Acılarım heveste, güneş açar aheste, bir kapalı kafesteyim
Topu topu bir deste, ara sıra bir besle; iki nota, bir besteyim
Seni çöpe atacağım, poşete yazık
Bi sigara yakacağım, ateşe yazık

Aşk gidene acımak mı?
Bu yükü taşımak mı?
Yarayı kaşımak mı?
Sor, iyisi çıkacak mı?
İçime akacak mı?
Ve güneş açacak mı?
Aşk gidene acımak mı?
Bu yükü taşımak mı?
Yarayı kaşımak mı?
Sor, iyisi çıkacak mı?
İçime akacak mı?
Ve güneş açacak mı?

(Serdar Ortaç, Celia)

Aşk gidene acımak mı?
Bu yükü taşımak mı?
Yarayı kaşımak mı?
Sor, iyisi çıkacak mı?
İçime akacak mı?
Ve güneş açacak mı?
Aşk gidene acımak mı?
Bu yükü taşımak mı?
Yarayı kaşımak mı?
Sor, iyisi çıkacak mı?
İçime akacak mı?
Ve güneş açacak mı?",mutlu
Barış Manço,Domates Biber Patlıcan,"9 ContributorsDomates Biber Patlıcan Lyrics

Keşke hislerimi sana açıkça anlatabilseydim
Sana deli gibi aşık olduğumu söyleyebilseydim
Göz göze geldiğimiz o anda
Sanki dilim tutuldu bir anda
Konuşamadım karşında
Oysa bütün cesaretimi toplayıp sana gelmiştim
Senin için çarpan şu kalbi gör istemiştim
Tam elini tutmak üzereyken
Aşkımı itiraf edecekken
Sokaktan gelen o sesle yıkıldı dünyam

Domates, biber, patlıcan
Domates, biber, patlıcan
Bir anda bütün dünyam karardı
Bu sesle sokaklar yankılandı
Domates, biber, patlıcan
Domates, biber, patlıcan
Domates, biber, patlıcan
Bir anda bütün dünyam karardı
Bu sesle sokaklar yankılandı
Domates, biber, patlıcan

Şimdi benden çok uzaklardasın, biliyorum
Belki bir gün dönersin diye dualar ediyorum
Seni bir daha görsem yeter
İnan ki bu bir ömre bedel
Yeter ki bitmesin bu rüyam
Nereye gitsem, ne yana baksam hep seni görüyorum
Biliyorum artık çok geç ama yine de bekliyorum
Her şey boş geliyor bana
Sarılacağım sımsıkı sana
Yeter ki yıkılmasın bir daha dünyam

Domates, biber, patlıcan
Domates, biber, patlıcan
Bir anda bütün dünyam karardı
Bu sesle sokaklar yankılandı
Domates, biber, patlıcan
Domates, biber, patlıcan
Domates, biber, patlıcan
Bir anda bütün dünyam karardı
Bu sesle sokaklar yankılandı
Domates, biber, patlıcan
Domates, biber, patlıcan
Domates, biber, patlıcan
Bir anda bütün dünyam karardı
Bu sesle sokaklar yankılandı
Domates, biber, patlıcan
Domates, biber, patlıcan
Domates, biber, patlıcan",mutlu
Cem Karaca,Resimdeki Gözyaşları,"8 ContributorsResimdeki Gözyaşları Lyrics

Bir gün belki hayattan
Geçmişteki günlerden
Bir teselli ararsın
Bak o zaman resmime
Gör akan o yaşları

Benden sana son kalan
Bir küçük resim şimdi
Cevap veremez ama
Ağlar yalnızlığına
Ve işte artakalan
Bir avuç anı şimdi
Koyup da bir başıma
Bırakıp gittin beni

Bir gün belki hayattan
Geçmişteki günlerden
Bir teselli ararsın
Bak o zaman resmime

Sen yalnız değilsin
Biliyorum ner'desin
Bu üzerdi beni
Yaşasaydın ve görseydin

Bir gün belki hayattan
Geçmişteki günlerden
Bir teselli ararsın
Bak o zaman resmime
Gör akan o yaşları",mutlu
