artist,song_title,lyrics,mood
Duman,Akıbet,"8 ContributorsAkıbet Lyrics
Bir yol var hiç girilmez
Tek yön var pek dönülmez
Gönül verir girersen
Akıbetin bilinmez

Ben sana kandım, daldım içeri
Bir nefes aldım, baktım ileri
Ateşlerde yandım, söndürme beni
Gecelerde taştım, tanımam seni
Derinlere daldım, öldürsen beni
Dönemem geri

Bir aşk var ki değişmez
Tadından da yenilmez
Üzülme hiç bitersen
Gözyaşların silinmez

Ben sana kandım, daldım içeri
Bir nefes aldım, baktım ileri
Ateşlerde yandım, söndürme beni
Gecelerde taştım, tanımam seni
Derinlere daldım, öldürsen beni
Dönemem geri

Ateşlerde yandım, söndürme beni
Gecelerde taştım, tanımam seni
Derinlere daldım, öldürsen beni
Dönemem geri",
Duman,Aman Aman,"13 ContributorsAman Aman Lyrics

Nereye gider başını alıp sorarsın
Kim bilir durmadan nasıl susarsın
Bilmeden boşuna atıp tutarsın
Su gibi akıp geçer zaman

Gezdin tozdun aman aman aman
Sazdın sözdün aman aman aman
Giderek üzdün bizi zaman
(Giderek üzdün bizi zaman)
Yazdın çizdin aman aman aman
İncecik izdin aman aman aman
Sıraya dizdin bizi zaman
(Sıraya dizdin bizi zaman)

Hep kaçıp yeni bir adım atarken
Dibine kadar çileye batıp çıkarken
İçine atıp atıp yoluna basıp giderken
Su gibi akıp geçer zaman

Gezdin tozdun aman aman aman
Sazdın sözdün aman aman aman
Giderek üzdün bizi zaman
(Giderek üzdün bizi zaman)
Yazdın çizdin aman aman aman
İncecik izdin aman aman aman
Sıraya dizdin bizi zaman
(Sıraya dizdin bizi zaman)
Gezdin tozdun aman aman aman
Sazdın sözdün aman aman aman
Giderek üzdün bizi zaman
(Giderek üzdün bizi zaman)
Sıraya dizdin bizi zaman
(Sıraya dizdin bizi zaman)
Giderek üzdün bizi zaman
(Giderek üzdün bizi zaman)
Sıraya dizdin bizi zaman
(Sıraya dizdin bizi zaman)",
Duman,"Anılar, O Geceler","4 ContributorsAnılar, O Geceler Lyrics

Anılar yüreğimi yaralar, benim aklımdan çıkmaz o geceler
Seneler seneleri kovalar, yine de aklımdan çıkmaz o geceler
Anılar (Anılar), o geceler (O geceler)
Aslında geceleri severim, yerin altından gizlice kaçarım
Kaçarak kaderimi çizerim, yine de aklımdan çıkmaz o geceler
Anılar (Anılar), o geceler (O geceler)

Hеr yanımda sancılar, sırtımda gitar, çekmişim yine etrafa duvar
Bu şarkılar sana, еfkârı bana kalmıştı yine

Uçarak tepeleri aşarım, göğün üstünden gizlice geçerim
İçerek anılara dalarım, yine de aklımdan çıkmaz o geceler
Anılar (Anılar), o geceler (O geceler)
Aşkımla gitarımı çalarım, senin ardından şarkımı yazarım
Yazarak içimi dökerim, yine de aklımdan çıkmaz o geceler
Anılar (Anılar), o geceler (O geceler)

Her yanımda sancılar, sırtımda gitar, çekmişim yine etrafa duvar
Bu şarkılar sana, efkârı bana kalmıştı yine

Anılar yüreğimi yaralar, benim aklımdan çıkmaz o geceler
Seneler seneleri kovalar, yine de aklımdan çıkmaz o geceler
Anılar (Anılar), o geceler (O geceler)

Her yanımda sancılar, sırtımda gitar, çekmişim yine etrafa duvar
Bu şarkılar sana, efkârı bana kalmıştı yine
Ellerimde sancılar, sırtımda gitar, çekmişim yine etrafa duvar
Bu şarkılar sana, efkârı bana kalmıştı yine

Anılar, anılar
Geceler, o geceler",
Duman,Bal,"15 ContributorsBal Lyrics

Aşkım sen benim canımsın
Kanıma karışmış kanın
Söyle kimlerden kaçarsın
Boşuna durmadan ağlarsın

Yavrum sen benim balımsın
Tadına alışmış canım
Ah güzel kuşum gir kanıma
Ben zaten sarhoşum
Nerdesin sevgilim?

Söyle nerdesin bal
Artık benlesin bal

Artık sen benim canımsın
Canlı kalan tek yanımsın
Artık sen benim canımsın
Canlı kalan tek yanımsın
Nerdesin?

Söyle nerdesin bal
Artık benlesin bal
Söyle nerdesin bal
Artık benlesin bal",
Duman,Balık,"6 ContributorsBalık Lyrics
Kaçan balık misali
Şu giden kimin yari?

Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım

Kokan balık misali
Baştan çıkardı beni

Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım
Tadına bakacağım

Sudan çıkmış misali
Yoldan çıkardı beni

Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım
Takıl ağıma canım
Tadına bakacağım
Tadına bakacağım
Tadına bakacağım
Tadına bakacağım
Vay",
Duman,Bebek,"14 ContributorsBebek Lyrics

Geri gel, beri gel, geri bebek
Gözleri sürmeli bebek
Isırır ısıtır dudakları
Islak ıslak öpmek gerek
Geri gel, beri gel, geri bebek
Saçları altın bebek
Isırır, ısıtır bakışları
Dönüp dönüp bakmak gerek
Gel

Gitme yalvarırım, yalnız ko'ma beni bebek
Dünyalar güzeli biricik bebek
Hasret ateşiyle kül olmuşum ben bebek
Alem yıkılsa ararım bebek

Güzel bebek, tatlı bebek
Nazik bebek, narin bebek
Güzel bebek, tatlı bebek
Nazik bebek, narin bebek

Geri gel, beri gel, geri bebek
Gözleri sürmeli bebek
Isırır, ısıtır dudakları
Islak ıslak öpmek gerek
Gel

Gitme yalvarırım, yalnız ko'ma beni bebek
Dünyalar güzeli biricik bebek
Hasret ateşiyle kül olmuşum ben bebek
Alem yıkılsa ararım bebek

Güzel bebek, tatlı bebek
Nazik bebek, narin bebek
Güzel bebek, tatlı bebek
Nazik bebek, narin bebek

Gitme yalvarırım, yalnız ko'ma beni bebek
Dünyalar güzeli biricik bebek
Hasret ateşiyle kül olmuşum ben bebek
Alem yıkılsa ararım bebek",
Duman,Belki Alışman Lazım,"9 ContributorsBelki Alışman Lazım Lyrics

Orada bi' adam var
Adamın içi dapdar
Beyni başı patlar
Kendinden geçer
Onu bunu bilmez
Bildiğini görmez
Görmeden inanmaz
Kendinden geçer yeter, yeter

Yalnız mı kaldın?
Bi' tek sen mi varsın?
Yalnız mı kaldın?

Belki alışman lazım
Belki alışman lazım
Lazım, lazım, lazım
Belki alışman lazım
(Yalnızlığa)
Belki alışman lazım
(Yalnızlığa)
Belki alışman lazım
(Yalnızlığa)
Belki katlanman lazım
(Yalnızlığa)
(Yalnızlığa)


Orada bi' kadın var
Kadının içi dapdar
Beyni başı patlar
Kendinden geçer
Onu bunu bilmez
Bildiğini görmez
Görmeden inanmaz
Kendinden geçer yeter, yeter

Yalnız mı kaldın?
Bi' tek sen mi varsın?
Yalnız mı kaldın?

Belki alışman lazım
Belki alışman lazım
Lazım
Belki alışman lazım
(Yalnızlığa)
Belki alışman lazım
(Yalnızlığa)
Belki alışman lazım
(Yalnızlığa)
Belki katlanman lazım
(Yalnızlığa)
Belki katlanman lazım
(Yalnızlığa)
(Yalnızlığa)
(Yalnızlığa)
Belki katlanman lazım",
Duman,Ben Senden Vazgeçmem,"4 ContributorsBen Senden Vazgeçmem Lyrics

Ben seni gördüğüm ilk anda dondum kaldım karşında
Sanki büyülü masallarda, sanki büyülü masallarda
Baygın baygın gözlerle, allı yanakları pespembe
Bağladı beni zincirlerle, bağladı beni zincirlerle

Aklımı benden çalsan da, beni benden alsan da
Yerden yere vursan da ben senden vazgeçmem
Oh, sen benden vazgeçsen
Kendini benden çeksen de, çok uzaklara kaçsan da
Öyle beni unutsan da ben sendеn vazgeçmem
Oh, sen bеnden vazgeçsen

Beynimin içindeki seslerle, döndüm durdum gölgende
Sensizlik bana işkence, sensizlik bana işkence
Şimdi değişti bütün dünyam, yandım, yandım aşkımdan
Seslenirim doksanlardan, seslenirim doksanlardan

Aklımı benden çalsan da, beni benden alsan da
Yerden yere vursan da ben senden vazgeçmem
Oh, sen benden vazgeçsen
Kendini benden çeksen de, çok uzaklara kaçsan da
Öyle beni unutsan da ben senden vazgeçmem
Oh, sen benden vazgeçsen

Ey

Sanma düşüncelerim kirli
İçtim, içtim sek viski
Üstüne çizdim bir çizgi
Üstüne çizdim bir çizgi

Aklımı benden çalsan da, beni benden alsan da
Yerden yere vursan da ben senden vazgeçmem
Oh, sen benden vazgeçsen
Kendini benden çeksen de, çok uzaklara kaçsan da
Öyle beni unutsan da ben senden vazgeçmem
Oh, sen benden vazgeçsen

Ben seni gördüğüm ilk anda─",
Duman,Bir Güzellik Yapsana,"4 ContributorsBir Güzellik Yapsana Lyrics

Bir anlamı yok
Düşün dur, bir yere varmaz
Geceler karışır sabahlara
Bi' çaresi yok
Biçare düşersin yollara
Gönül önden gider, sen arkadan
Sen arkadan

Yorgun argın gibisin
Baksana, baksana
Neden solmuş gözlerin? Alsana
Bir güzellik kendine sen yapsana, yapsana
Durma, kaç git kendinden uzaklara

Tedavisi yok
Tedavisi yok, ilacı olsa da
Kürekleri çekersin akıntıya
Bi' faydası yok
Dimdik dur, ister yalvar yakar
Başı sonu belli bir nefes kadar
Nefes kadar

Yorgun argın gibisin
Baksana, baksana
Neden solmuş gözlerin? Alsana
Bir güzellik kendine sen yapsana, yapsana
Durma, kaç git kendinden uzaklara
Uzaklara, uzaklara, uzaklara


Yorgun argın gibisin
Baksana, baksana
Neden solmuş gözlerin? Alsana
Bir güzellik kendine sen yapsana, yapsana
Durma, kaç git kendinden uzaklara
Bir güzellik kendine sen yapsana, yapsana
Durma, kaç git kendinden uzaklara",
Duman,Bu Akşam,"12 ContributorsBu Akşam Lyrics

Kendime geldim geleli dostlar
Olamam kimseye düşman
Bi' şüphem yok, kefenim sağlam
İçerim ben bu akşam
Sesleri duydum duyalı dostlar
Yola çıktım yeni baştan
Acelem yok, hedefim sağlam
İçerim ben bu akşam
İçerim ben bu akşam

İçerim ben
Ben bur'da bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
İçerim ben

Sizleri gördüm göreli dostlar
Hemen her gün bana bayram
Yarınım yok sevenim sağlam
İçerim ben bu akşam
İçerim ben bu akşam

İçerim ben
Ben bur'da bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
İçerim ben bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
Ben bur'da bu akşam
İçerim ben",
Duman,Bu Aşk Beni Yorar,"8 ContributorsBu Aşk Beni Yorar Lyrics
Şarkılar, o şarkılar
Övünmek zor, ölüm çok zor
O an gelir sancılar
Dayanmak zor, durulmaz

Ellerimde kan, dilimden akar
Kime ne, oh, bana ne?
Bu aşk beni yorar
Elimde kan, dilimden akar
Kime ne, oh, bana ne?
Bu aşk beni yorar

Sayfalar, o sayfalar
Kapanmazlar, silinmezler
Her an içimi parçalar
Okunmazlar, yakışmaz

Ellerimde kan, dilimden akar
Kime ne, oh, bana ne?
Bu aşk beni yorar

Elimde kan, dilimden akar
Kime ne, oh, bana ne?
Bu aşk beni yorar",
Duman,Canımsın,"7 ContributorsCanımsın Lyrics

Geçmişten bir andayım, evimden uzakta
Mevsimlerden sonbahar
Çıkmaz bi' sokaktayım, sanki bir tuzakla
Can içinden bir can doğar

Çığlıklarım sağır ederken
Yanındayım, olsam yeter
Yanlışlarım beni ben yaparken
Seni sen yapar
Söylesem beni kim duyar?

Duy yarım kalmasın
Anlatılan seni bozmasın
Gerçeklerden korkmadan
Sen benim canımsın
Sen benden bir parçasın
Can içinden bir can kopar

Çığlıklarım sağır ederken
Yanındayım, olsam yeter
Yanlışlarım beni ben yaparken
Seni sen yapar
Söylеsem beni kim duyar?
Söylesеm beni kim duyar?
Söylesem beni kim duyar? Hey",
Duman,Dağlar Bağlar,"4 ContributorsDağlar Bağlar Lyrics
Dağlarda, bağlarda
Ben seni gördüm oralarda
Dağlarda, bağlarda
Ben seni öptüm buralarda

Günleri, ayları, yılları saydık, biz kavuşamadık aman
Koçları, kuzuları, tarlayı sattık, başlık parası aman
Babası da vermez kapıya dayandım vay
Kaçıramadım da kızına da yandım vay

Dağlarda, bağlarda
Ben seni gördüm oralarda
Dağlarda, bağlarda
Ben seni öptüm buralarda

Günleri, ayları, yılları saydık, biz kavuşamadık aman
Koçları, kuzuları, tarlayı sattık, başlık parası aman
Babası da vermez kapıya dayandım vay
Kaçıramadım da kızına da yandım vay

Dağlarda, bağlarda
Ben seni gördüm oralarda
Dağlarda, bağlarda
Ben seni öptüm buralarda

Dağlarda, bağlarda
Ben seni gördüm oralarda
Dağlarda, bağlarda
Ben seni öptüm buralarda
Dağlarda, bağlarda
Ben seni gördüm oralarda
Dağlarda, bağlarda
Ben seni öptüm buralarda
Dağlarda, bağlarda
Ben seni gördüm oralarda
Dağlarda, bağlarda
Ben seni öptüm buralarda
Şuralarda, oralarda, vay",
Duman,Deli,"10 ContributorsDeli LyricsSevdim beni sevemediler
Aşktan yana olamadılar
Gördün bana eremediler
Erdin sana deli dediler
Çaldığım sazı duyamadılar
Aşkın sesi diyemediler
Gördün beni bulamadılar
Buldun sana deli dediler
Delilerin içinde bir deli duman
Ellerim elinde gerisi yalan, gerisi yalan
Sevdim beni sevemediler
Aşktan yana olamadılar
Gördün bana eremediler
Erdin sana deli dediler
Yazdığım sözü okumadılar
Aşkın dili kavrayamadılar
Gördün benim olamadılar
Oldun sana deli dediler",
Duman,Dibine Kadar,"11 ContributorsDibine Kadar Lyrics
Yazdım, çizdim, hayal ettim
Sazla sözden ibarettim
Arkamı döndüm, emanet ettim
Anlayamadın ya
Aklım fikrim kaynayınca
Söz, müzikle ağlayınca
Kalbimi açtım, ibadet ettim
Anlayamadın ya

Ama o anladı
O beni anladı
Dibine kadar
Dibine kadar, oh
Anladı
O beni anladı
Dibine kadar
Dibine kadar, oh
Dibine kadar, eh
Dibine kadar, ah

Güldüm geçtim, genceciktim
Aşk içinde meşke daldım
Kendimi buldum, onu kaybettim
Anlayamadın ya

İyisin hoşsun, bir yokuşsun
Harbiden bayağı bi' boşsun
Şarkıya, türküye lanet olsun
Anlayamadın ya

Ama o anladı
O beni anladı
Dibine kadar
Dibine kadar, oh
Anladı
O beni anladı
Dibine kadar
Dibine kadar, oh
Dibine kadar, eh
Dibine kadar, ah
Dibine kadar, hey",
Duman,Dönek,"6 ContributorsDönek Lyrics
Biz sonradan doğduk
Okuduk dinledik
İmrendik abarttık
Sonunda uyandık davaya
Siz o gün doğdunuz
(Siz o gün doğdunuz)
Yakıp yıktınız
Kaç yıl geçti bak
Sonunda döndünüz davadan

Hakim bey itirazım var
Hakim bey son bir sözüm var
Kayıp gençlik deyip geçme
Bak
Hiç olmazsa biz dönek değiliz
Bak
Hiç olmazsa biz dönek değiliz


Biz sonradan doğduk
Batının koynunda
Alıştık sormadık
Sürüyle yol aldık sessizce
Siz o gün doğdunuz
(Siz o gün doğdunuz)
Votkayla coştunuz
Sarhoşluk geçince
Viskiye döndünüz sessizce

Hakim bey itirazım var
Hakim bey son bir sözüm var
Kayıp gençlik deyip geçme
Bak
Hiç olmazsa biz dönek değiliz
Bak
Hiç olmazsa biz dönek değiliz
Bak
Hiç olmazsa biz dönek değiliz
Bak
Hiç olmazsa biz dönek değiliz
Bak
(Hiç olmazsa biz dönek değiliz)
Hiç olmazsa biz dönek değiliz
Bak
(Hiç olmazsa biz dönek değiliz)
Hiç olmazsa biz dönek değiliz",
Duman,Elimdeki Saz Yeter Canıma,"4 ContributorsElimdeki Saz Yeter Canıma LyricsCebim delik
Başım açık
İçim ferah
Sazım yanık
En güzeli
Senin olsun
En yücesi
Sana kalsın
Aşk olsun
Gözün doysun
Haykırmak için kudretin senin olsun
Kudurmak için şöhretin de olsun
Saldırmak için servetin senin olsun
Yalvarmak için Allah'ın senin olsun
Benim
İçimdeki aşk elimdeki saz
Elimdeki saz içimdeki aşk (Ah)
İçimdeki aşk elimdeki saz (Ah)
Elimdeki saz yeter canıma (Aah)",
Duman,Elleri Ellerime,"8 ContributorsElleri Ellerime Lyrics

Seni gördüm göreli şaşırdım
Dolaşırım bir başıma
Seni bildim bileli kaçırdım
Şu aklı başımdan
Seni gördüm göreli şaşırdım
Dolaşırım bir başıma
Seni bildim bileli kaçırdım
Şu aklı başımdan

Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan
Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan

Seni gördüm göreli şaşırdım
Dolaşırım bir başıma
Seni bildim bileli kaçırdım
Şu aklı başımdan

Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan
Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan
Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan
Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan

Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan

Elleri ellerime
Gözleri gözlerime
Saçları saçlarıma
Karışan bir sen olsan",
Duman,En Güzel Günüm Gecem,"10 ContributorsEn Güzel Günüm Gecem Lyrics

Kafadan attım, salladım
Türkülerden de çaldım
Sahnelere çıkıp içtim, oynadım
Ben gönülden inandım

Şarkını seç gel benimle
Beraber bağıralım
Dalganı geç sen benimle

Elini verdin, sıkmadım
Boynundan sarıldım
Tekme tokat öne geçtin, bıkmadın
Sen gönülden inandın

Şarkını seç gel benimle
Beraber bağıralım
Dalganı geç sen benimle

En güzel günüm gecem sizinle
Bu nasıl sevgidir böyle?
En güzel günüm bu gece!
Çalarım, söylerim keyfe

Kafadan attım, salladım
Türkülerden de çaldım
Sahnelere çıkıp içtim, oynadım
Ben gönülden inandım

Şarkını seç, gel benimle
Beraber bağıralım
Dalganı geç sen benimle

En güzel günüm gecem sizinle
Bu nasıl sevgidir böyle?
En güzel günüm bu gece!
Çalarım, söylerim keyfe",
Duman,Eyvallah,"14 ContributorsEyvallah Lyrics“Eyvallah”, Duman'ın Gezi Parkı eylemleri sırasında hükümetin aşırı güç kullanımı üzerine olan sözlerini referans alarak yazılmış bir şarkıdır.
“Eyvallah” is a song that Duman composed at the time of Gezi… Read More 

Biberine, gazına
Copuna, sopasına
Tekmelerin hasına
Eyvallah, eyvallah

Saldırın bana utanmadan sıkılmadan
Gözlerim yanar ama ezilmedim, azalmadım

""Özgürüm"" dedim hâlâ
""Haklıyım"" dedim hâlâ sana, sana
""İnsanım"" dedim hâlâ
Vazgeçer miyim, söyle bana, oh

Biberine, gazına
Copuna, sopasına
Tekmelerin hasına
Eyvallah, eyvallah
Şamarı yüzümüze
Garezi dilimize
Şerefe hepinize
Eyvallah, eyvallah

Kaldırın eli çekinmeden ve korkmadan
Meydanlar bizim, unutmayın, bu vatan bizim

""Özgürüz"" dedik hâlâ
""Haklıyız"" dedik hâlâ sana, sana
""İnsanız"" dedik hâlâ
Vazgeçer miyiz, söyle bana, oh

Biberine, gazına
Copuna, sopasına
Tekmelerin hasına
Eyvallah, eyvallah
Şamarı yüzümüze
Garezi dilimize
Şerefe hepinize
Eyvallah, eyvallah


Saldırın bana utanmadan sıkılmadan
Gözlerim yanar ama ezilmedim, azalmadım

""Özgürüm"" dedim hâlâ
""Haklıyım"" dedim hâlâ sana, sana
""İnsanım"" dedim hâlâ
Vazgeçer miyim, söyle bana, oh, oh

Biberine, gazına
Copuna, sopasına
Tekmelerin hasına
Eyvallah, eyvallah
Şamarı yüzümüze
Garezi dilimize
Şerefe hepinize
Eyvallah, eyvallah
Biberine, gazına
Copuna, sopasına
Tekmelerin hasına
Eyvallah, eyvallah
Şamarı yüzümüze
Garezi dilimize
Şerefe hepinize
Eyvallah, eyvallah",
Duman,Farkımız Yok,"5 ContributorsFarkımız Yok Lyrics

La-la-la-la
La-la-la-la
La-la-la-la
La-la-la
La-la-la-la
La-la-la-la
La-la-la-la
La-la-la

Bilirim, seni ben kendimden bilirim
Farkımız yok, senden ayrı değilim
Yaşarım dikine, düşe kalka giderim
Karnımız tok, el âleme diz çökelim

Varsın olsun, içelim, içimizde ne varsa dökelim

Ah, kal kalabilirsen, burayı bize dar edebilirler
İçimizdeki düşmanlar dışımıza taş duvar örebilirler
Git geçebilirsen, kendinden vazgeçebilirsen
Kaçacak hâlimiz yok, bu topraklara bizi gömebilirler

La-la-la-la
La-la-la-la
La-la-la-la
La-la-la
La-la-la-la
La-la-la-la
La-la-la-la
La-la-la

İnanırım, kimine inanmam, ben bilirim
Aklımız yok, cehalete boyun eğеlim
Severim, seni bеn kalbimden severim
Derdimiz çok, gel, beraber çekelim

Varsın olsun, içelim, içimizde ne varsa dökelim

Ah, kal kalabilirsen, burayı bize dar edebilirler
İçimizdeki düşmanlar dışımıza taş duvar örebilirler
Git geçebilirsen, kendinden vazgeçebilirsen
Kaçacak hâlimiz yok, bu topraklara bizi gömebilirler

La-la-la-la
La-la-la-la
La-la-la-la
La-la-la
La-la-la-la
La-la-la-la
La-la-la-la
La",
Duman,Gazze’de,"4 ContributorsGazze’de Lyrics

Akıl ermez şu garip vahşete
İnsanlık ölmüş bugün Gazze'de
Yürek dayanmaz, durup izleme
Çocuğunu gömmüş demin Gazze'de

Yok, geri dönemez
Hiçbi' güç tutamaz

Nasıl bakarsın o minik gözlere?
Yetim kalmış demin Gazze'de
Göz kararmış, kul delirmiş
Tanrı ner'de bugün Gazze'de?

Yok, geri dönemez
Hiçbi' güç tutamaz

Hayaller peşinde, en güzel yaşında
Ölümüne doğru koşuyormuş ayazda
Umutlar tükenmiş, süngüler bilenmiş
Arada bi' doğru konuşursak alınma

Dilim varmaz, bi' kelam etmeye
Soykırılmış bugün Gazzе'de
Göz kararmış, kul delirmiş
Tanrı ner'dе bugün Gazze'de?

Yok, geri dönemez
Hiçbi' güç tutamaz

Hayaller peşinde, en güzel yaşında
Ölümüne doğru koşuyormuş ayazda
Umutlar tükenmiş, süngüler bilenmiş
Arada bi' doğru konuşursak alınma

İnsanız kardeş, susmak yakışmaz
Kan dökülmüş, bu dava kapanmaz
Oh-ah, yeah
Ah-ah-ah, yeah",
Duman,Geçmiş Olsun,"7 ContributorsGeçmiş Olsun Lyrics

Yoruldum sıkıldım
Peşinden koşa koşa
Ben anlamam güzelim
Sen anlat külahıma

Yasakmış günahmış
Konuşsun doya doya
Zorlama güzelim
Karışmam aranıza

Aranızdan çıkmadı bir adam
Yolunuza ermedi hiç kafam
Kaçamadım o da benim hatam
Geçmiş olsun şimdi her şey yalan

Daraldım usandım
Elinden kaça kaça
Ben anlamam güzelim
Uzak dur yakınıma

Zararmış ziyanmış
Konuşsun doya doya
Elde mi güzelim
Alıştım acısına

Aranızdan çıkmadı bir adam
Yolunuza ermedi hiç kafam
Kaçamadım o da benim hatam
Geçmiş olsun şimdi her şey yalan


Aranızdan çıkmadı bir adam
Yolunuza ermedi hiç kafam
Kaçamadım o da benim hatam
Geçmiş olsun şimdi her şey yalan
Geçmiş olsun şimdi her şey yalan",
Duman,Gönül,"7 ContributorsGönül Lyrics
Nedir bu çektiğim senden?
Gönül, derdin hiç bitmiyor
Yediğin darbelere bak
Bu da mı sana yetmiyor, gönül?

Her çiçekten bal alırsın
Her gördüğünle kalırsın
Sen kendini ne sanırsın?
Belki bir gün uslanırsın, gönül
Gönül, gönül

Uslan artık, deli gönül
Bak, gelip geçiyor ömür
Uslan artık, deli divane gönül
Uslan artık, deli gönül
Bak, gelip geçiyor ömür
Uslan artık, deli divane gönül

Dünya sana kalır sanma
Geleceği dünden sorma
Her gün gördüğün rüyayı
Aldanıp da hayra yorma, gönül

Hepimiz bir misafiriz
Zaman gelince göçeriz
Ecel acı can alırken
Her şeyimizden geçeriz gönül
Gönül, gönül

Uslan artık, deli gönül
Bak, gelip geçiyor ömür
Uslan artık, deli divane gönül
Uslan artık, deli gönül
Bak, gelip geçiyor ömür
Uslan artık, deli divane gönül
Divane gönül, divane gönül",
Duman,Gönül İster,"10 ContributorsGönül İster Lyrics

Ayrı kalamam, ayrılamam yolundan
Hayal mi bilemem, vazgeçemem aşkımdan
Gönül ister, hissedelim derinden
Hayal mi bilemem, ben giderim peşinden

İçimde bir ateş yanar, alev alev beni yakar
Başım döner, kanım donar, içim geçer
Sazım çalar bir an için, bir an için

Ayrı kalamam, ayrılamam yolumdan
Hayal mi bilemem, vazgeçemem aşkımdan
Gönül ister, hissedelim derinden
Hayal mi bilemem, ben giderim peşinden

Önümde bir hayal uçup gider
Yavaş yavaş veda eder
Sazım çalar, dilim söyler
Adım kalır diye bir an için, bir an için

Ayrı kalamam, ayrılamam yolumdan
Hayal mi bilemem, vazgeçemem aşkımdan
Gönül ister, hissedelim derinden
Hayal mi bilemem, ben giderim peşinden, a-oh

E-eh
İçimde bir ateş yanar, alev alev beni yakar
Başım döner, kanım donar, içim geçer
Sazım çalar bir an için, bir an için

Ayrı kalamam, ayrılamam yolumdan
Hayal mi bilemem, vazgeçemem aşkımdan
Gönül ister, hissedelim derinden
Hayal mi bilemem, ben giderim peşinden

Gönül ister",
Duman,Gözleri Kanlı,"8 ContributorsGözleri Kanlı Lyrics
Masum bir can, özgür vicdan
Hain diye destan yaratırlar, inanırlar
Olmaz, durulmaz, yakışmaz
Gözyaşı dinmedi, bitmedi
Halin kalmadı, beynin almadı
Derdin zindana doldu, sığmadı
Aklın seni baştan yaratır bak, hele bir bak
Olmaz, durulmaz, yakışmaz
Gözyaşı dinmedi, bitmedi ya

Yine de zor yolunu bulmak
Kanadı yok, yeniden uçmak
Kalemi tut, boşuna yat, sebebi yok
Her satır kafeste durmalı
Dört duvar içinde kalmalı

Varsın her yere, sarsın her yanı
Feryat etmeli, dünya duymalı
Alsın seni baştan başa sarsın, kuşatsın
Olmaz, durulmaz, yakışmaz
Gözyaşı dinmedi, bitmedi ya

Yine de zor sesini duymak
Dermanı yok, yüreği çıplak
Kalemi tut, boşuna yat, sebebi yok
Her satır kafeste durmalı
Dört duvar içinde kalmalı

Seyrediyor gözleri kanlı
Çaresi yok zincire bağlı
Haykırıyor gözleri kanlı
Sesini duyana sözleri canlı
Seyrediyor, gözleri kanlı
Çaresi yok, zincire bağlı
Haykırıyor, gözleri kanlı
Sesini duyana sözleri canlı


Seyrediyor, gözleri kanlı
Çaresi yok, zincire bağlı
Haykırıyor, gözleri kanlı
Sesini duyana sözleri canlı",
Duman,Haberin Yok Ölüyorum,"14 ContributorsHaberin Yok Ölüyorum Lyrics
Bakma bana öyle derin
İşim olmaz senle benim
Hiç bu kadar sevilmedin
Gözlerinden okuyorum
Haberin yok ölüyorum, vay
Sorma bana, ""Nerelisin?""
""Ne içersin, ne giyersin?""
Derdim sana derman olsun
Ben gönülden okuyorum
Haberin yok ölüyorum, vay
Azdı yine deli gönül
Üzerine geliyorum
Geçti yine boş bir ömür
Gözlerinden öpüyorum
Haberin yok ölüyorum, vay
Haberin yok, ölüyorum, vay

Haberin yok, ben ölüyorum
Sen gelirken ben gidiyorum
Dermanım yok, ben ölüyorum
Ayrılırken ben içiyorum

Haberin yok ben ölüyorum


Haberin yok, ben ölüyorum
Haberin yok, ben ölüyorum

Haberin yok, ben ölüyorum
Sen gelirken ben gidiyorum
Dermanım yok, ben ölüyorum
Ayrılırken ben içiyorum
Haberin yok ben ölüyorum

Oh, oh, oh
Oh, oh, oh
Ah, ah, ah",
